occ_date,x_coordina,y_coordina,week_no,month_no,day_mo,occ_year,day_no,fyear,call_group_type,case_desc_type
2012-07-15,7689186,677867,242,56,15,2012,1690,2013,3,3
2012-07-18,7662532,695932,241,56,18,2012,1687,2013,3,3
2012-07-19,7689307,688521,241,56,19,2012,1686,2013,3,3
2012-07-20,7650808,666877,241,56,20,2012,1685,2013,3,3
2012-07-22,7630286,660860,241,56,22,2012,1683,2013,3,3
2012-07-12,7671618,685213,242,56,12,2012,1693,2013,3,3
2012-07-13,7663983,685453,242,56,13,2012,1692,2013,3,3
2012-07-14,7642855,681456,242,56,14,2012,1691,2013,3,3
2012-07-14,7663092,687618,242,56,14,2012,1691,2013,3,3
2012-07-15,7669284,686429,242,56,15,2012,1690,2013,3,3
2012-07-15,7685380,695033,242,56,15,2012,1690,2013,3,3
2012-07-16,7637868,692856,242,56,16,2012,1689,2013,3,3
2012-07-16,7650679,682779,242,56,16,2012,1689,2013,3,3
2012-07-16,7663553,687527,242,56,16,2012,1689,2013,3,3
2012-07-17,7686019,681353,242,56,17,2012,1688,2013,3,3
2012-07-22,7669581,674568,241,56,22,2012,1683,2013,3,3
2012-07-23,7639145,707307,241,56,23,2012,1682,2013,3,3
2012-07-27,7656914,663126,240,56,27,2012,1678,2013,3,3
2012-07-30,7689599,672970,240,56,30,2012,1675,2013,3,3
2012-07-31,7655190,685600,240,56,31,2012,1674,2013,3,3
2012-07-31,7657773,690083,240,56,31,2012,1674,2013,3,3
2012-07-31,7660083,685800,240,56,31,2012,1674,2013,3,3
2012-08-01,7680867,678163,239,55,1,2012,1673,2013,3,3
2012-08-04,7644073,702684,239,55,4,2012,1670,2013,3,3
2012-08-04,7671481,661642,239,55,4,2012,1670,2013,3,3
2012-08-04,7684992,675895,239,55,4,2012,1670,2013,3,3
2012-08-05,7693062,673400,239,55,5,2012,1669,2013,3,3
2012-08-13,7624055,710546,238,55,13,2012,1661,2013,3,3
2012-08-16,7664522,696435,237,55,16,2012,1658,2013,3,3
2012-08-17,7649762,700740,237,55,17,2012,1657,2013,3,3
2012-08-19,7664000,686137,237,55,19,2012,1655,2013,3,3
2012-08-19,7670513,674263,237,55,19,2012,1655,2013,3,3
2012-08-25,7645368,689538,236,55,25,2012,1649,2013,3,3
2012-08-27,7633246,656605,236,55,27,2012,1647,2013,3,3
2012-08-27,7671799,676807,236,55,27,2012,1647,2013,3,3
2012-08-28,7645329,699619,236,55,28,2012,1646,2013,3,3
2012-08-30,7660338,697428,235,55,30,2012,1644,2013,3,3
2012-08-31,7638299,661848,235,55,31,2012,1643,2013,3,3
2012-09-02,7652171,689062,235,54,2,2012,1641,2013,3,3
2012-09-03,7643572,686984,235,54,3,2012,1640,2013,3,3
2012-09-04,7647428,707616,235,54,4,2012,1639,2013,3,3
2012-09-05,7648517,702334,234,54,5,2012,1638,2013,3,3
2012-09-06,7643124,706323,234,54,6,2012,1637,2013,3,3
2012-09-06,7651720,700835,234,54,6,2012,1637,2013,3,3
2012-09-07,7644559,683578,234,54,7,2012,1636,2013,3,3
2012-09-08,7648986,690068,234,54,8,2012,1635,2013,3,3
2012-09-08,7671728,670390,234,54,8,2012,1635,2013,3,3
2012-09-09,7643300,696714,234,54,9,2012,1634,2013,3,3
2012-09-09,7646438,694235,234,54,9,2012,1634,2013,3,3
2012-09-10,7631297,658282,234,54,10,2012,1633,2013,3,3
2012-09-15,7668835,676992,233,54,15,2012,1628,2013,3,3
2012-09-15,7675000,682511,233,54,15,2012,1628,2013,3,3
2012-09-16,7684738,675800,233,54,16,2012,1627,2013,3,3
2012-09-18,7676345,681804,233,54,18,2012,1625,2013,3,3
2012-09-18,7688931,682735,233,54,18,2012,1625,2013,3,3
2012-09-22,7661624,697580,232,54,22,2012,1621,2013,3,3
2012-09-23,7674605,671383,232,54,23,2012,1620,2013,3,3
2012-09-27,7647124,715953,231,54,27,2012,1616,2013,3,3
2012-09-28,7636343,693032,231,54,28,2012,1615,2013,3,3
2012-09-28,7647608,710420,231,54,28,2012,1615,2013,3,3
2012-09-29,7677349,677501,231,54,29,2012,1614,2013,3,3
2012-09-30,7656334,680205,231,54,30,2012,1613,2013,3,3
2012-10-03,7636438,678351,230,53,3,2012,1610,2013,3,3
2012-10-05,7656291,679992,230,53,5,2012,1608,2013,3,3
2012-10-08,7651150,672186,230,53,8,2012,1605,2013,3,3
2012-10-08,7656850,671401,230,53,8,2012,1605,2013,3,3
2012-10-10,7637333,704785,229,53,10,2012,1603,2013,3,3
2012-10-10,7680505,676463,229,53,10,2012,1603,2013,3,3
2012-10-11,7657891,679768,229,53,11,2012,1602,2013,3,3
2012-10-14,7637899,685799,229,53,14,2012,1599,2013,3,3
2012-10-15,7637453,687095,229,53,15,2012,1598,2013,3,3
2012-10-21,7633957,662457,228,53,21,2012,1592,2013,3,3
2012-10-21,7649549,702525,228,53,21,2012,1592,2013,3,3
2012-10-22,7658021,673567,228,53,22,2012,1591,2013,3,3
2012-10-28,7642058,665548,227,53,28,2012,1585,2013,3,3
2012-10-29,7664489,699696,227,53,29,2012,1584,2013,3,3
2012-10-30,7644078,682175,227,53,30,2012,1583,2013,3,3
2012-10-31,7682869,673768,226,53,31,2012,1582,2013,3,3
2012-11-01,7670404,696180,226,52,1,2012,1581,2013,3,3
2012-11-02,7641623,683381,226,52,2,2012,1580,2013,3,3
2012-11-04,7692779,676612,226,52,4,2012,1578,2013,3,3
2012-11-05,7669502,692056,226,52,5,2012,1577,2013,3,3
2012-11-07,7659154,688722,225,52,7,2012,1575,2013,3,3
2012-11-09,7693214,675644,225,52,9,2012,1573,2013,3,3
2012-11-10,7676345,681804,225,52,10,2012,1572,2013,3,3
2012-11-10,7689612,682338,225,52,10,2012,1572,2013,3,3
2012-11-15,7648988,693575,224,52,15,2012,1567,2013,3,3
2012-11-17,7650903,665948,224,52,17,2012,1565,2013,3,3
2012-11-17,7659560,674679,224,52,17,2012,1565,2013,3,3
2012-11-17,7678796,673735,224,52,17,2012,1565,2013,3,3
2012-11-19,7634997,664066,224,52,19,2012,1563,2013,3,3
2012-11-21,7632418,709514,223,52,21,2012,1561,2013,3,3
2012-11-22,7651806,690678,223,52,22,2012,1560,2013,3,3
2012-11-23,7663259,677806,223,52,23,2012,1559,2013,3,3
2012-11-23,7663259,677876,223,52,23,2012,1559,2013,3,3
2012-11-24,7638825,682469,223,52,24,2012,1558,2013,3,3
2012-11-24,7638916,684839,223,52,24,2012,1558,2013,3,3
2012-11-24,7689825,674363,223,52,24,2012,1558,2013,3,3
2012-11-25,7679880,676950,223,52,25,2012,1557,2013,3,3
2012-11-28,7639090,685410,222,52,28,2012,1554,2013,3,3
2012-11-29,7616355,701811,222,52,29,2012,1553,2013,3,3
2012-11-29,7627253,710139,222,52,29,2012,1553,2013,3,3
2012-11-30,7657785,671476,222,52,30,2012,1552,2013,3,3
2012-12-02,7677394,683768,222,51,2,2012,1550,2013,3,3
2012-12-03,7644750,678719,222,51,3,2012,1549,2013,3,3
2012-12-05,7650732,663832,221,51,5,2012,1547,2013,3,3
2012-12-06,7692692,671145,221,51,6,2012,1546,2013,3,3
2012-12-08,7650949,670002,221,51,8,2012,1544,2013,3,3
2012-12-10,7670868,668504,221,51,10,2012,1542,2013,3,3
2012-12-11,7655170,682728,221,51,11,2012,1541,2013,3,3
2012-12-12,7637024,704542,220,51,12,2012,1540,2013,3,3
2012-12-13,7666941,663771,220,51,13,2012,1539,2013,3,3
2012-12-15,7656122,672701,220,51,15,2012,1537,2013,3,3
2012-12-15,7660580,674895,220,51,15,2012,1537,2013,3,3
2012-12-17,7643562,683170,220,51,17,2012,1535,2013,3,3
2012-12-17,7664499,699691,220,51,17,2012,1535,2013,3,3
2012-12-18,7625026,663930,220,51,18,2012,1534,2013,3,3
2012-12-18,7667554,675851,220,51,18,2012,1534,2013,3,3
2012-12-19,7673874,686958,219,51,19,2012,1533,2013,3,3
2012-12-21,7651010,665477,219,51,21,2012,1531,2013,3,3
2012-12-21,7671769,665646,219,51,21,2012,1531,2013,3,3
2012-12-22,7645527,716037,219,51,22,2012,1530,2013,3,3
2012-12-22,7661729,698222,219,51,22,2012,1530,2013,3,3
2012-12-22,7675004,669843,219,51,22,2012,1530,2013,3,3
2012-12-24,7672051,679172,219,51,24,2012,1528,2013,3,3
2012-12-25,7651790,690178,219,51,25,2012,1527,2013,3,3
2012-12-26,7679188,676949,218,51,26,2012,1526,2013,3,3
2012-07-23,7658394,683258,241,56,23,2012,1682,2013,3,3
2012-07-23,7675105,676566,241,56,23,2012,1682,2013,3,3
2012-07-24,7676162,673294,241,56,24,2012,1681,2013,3,3
2012-07-26,7643250,680123,240,56,26,2012,1679,2013,3,3
2012-07-29,7632743,710258,240,56,29,2012,1676,2013,3,3
2012-08-02,7690297,688032,239,55,2,2012,1672,2013,3,3
2012-08-03,7673767,687562,239,55,3,2012,1671,2013,3,3
2012-08-04,7668696,681715,239,55,4,2012,1670,2013,3,3
2012-08-06,7639611,664653,239,55,6,2012,1668,2013,3,3
2012-08-06,7681086,689196,239,55,6,2012,1668,2013,3,3
2012-08-07,7671324,681526,239,55,7,2012,1667,2013,3,3
2012-08-08,7679608,672676,238,55,8,2012,1666,2013,3,3
2012-08-12,7664522,696435,238,55,12,2012,1662,2013,3,3
2012-08-12,7683655,673497,238,55,12,2012,1662,2013,3,3
2012-08-13,7671323,674571,238,55,13,2012,1661,2013,3,3
2012-08-18,7670088,666414,237,55,18,2012,1656,2013,3,3
2012-08-21,7666033,674184,237,55,21,2012,1653,2013,3,3
2012-08-23,7638800,703466,236,55,23,2012,1651,2013,3,3
2012-08-23,7689360,682875,236,55,23,2012,1651,2013,3,3
2012-08-26,7641982,663021,236,55,26,2012,1648,2013,3,3
2012-08-28,7681616,677805,236,55,28,2012,1646,2013,3,3
2012-08-29,7656578,696104,235,55,29,2012,1645,2013,3,3
2012-09-02,7680476,667581,235,54,2,2012,1641,2013,3,3
2012-09-04,7643203,708832,235,54,4,2012,1639,2013,3,3
2012-09-05,7671651,686216,234,54,5,2012,1638,2013,3,3
2012-09-07,7655098,674273,234,54,7,2012,1636,2013,3,3
2012-09-07,7670307,695682,234,54,7,2012,1636,2013,3,3
2012-09-10,7669464,669985,234,54,10,2012,1633,2013,3,3
2012-09-10,7676319,677228,234,54,10,2012,1633,2013,3,3
2012-09-11,7681751,677584,234,54,11,2012,1632,2013,3,3
2012-09-12,7650788,688840,233,54,12,2012,1631,2013,3,3
2012-09-12,7656291,679992,233,54,12,2012,1631,2013,3,3
2012-09-14,7645458,701356,233,54,14,2012,1629,2013,3,3
2012-09-14,7650569,699665,233,54,14,2012,1629,2013,3,3
2012-09-16,7683009,667855,233,54,16,2012,1627,2013,3,3
2012-09-18,7646552,716110,233,54,18,2012,1625,2013,3,3
2012-09-18,7661303,697496,233,54,18,2012,1625,2013,3,3
2012-09-19,7684738,675800,232,54,19,2012,1624,2013,3,3
2012-09-22,7674084,678237,232,54,22,2012,1621,2013,3,3
2012-09-26,7653548,679971,231,54,26,2012,1617,2013,3,3
2012-09-27,7689446,687714,231,54,27,2012,1616,2013,3,3
2012-09-30,7645494,694015,231,54,30,2012,1613,2013,3,3
2012-09-30,7665112,669936,231,54,30,2012,1613,2013,3,3
2012-10-03,7627896,707559,230,53,3,2012,1610,2013,3,3
2012-10-03,7644834,686438,230,53,3,2012,1610,2013,3,3
2012-10-04,7632380,707241,230,53,4,2012,1609,2013,3,3
2012-10-05,7648594,686653,230,53,5,2012,1608,2013,3,3
2012-10-08,7663971,677255,230,53,8,2012,1605,2013,3,3
2012-10-12,7676658,692762,229,53,12,2012,1601,2013,3,3
2012-10-15,7640453,686312,229,53,15,2012,1598,2013,3,3
2012-10-15,7675431,686411,229,53,15,2012,1598,2013,3,3
2012-10-19,7632068,680508,228,53,19,2012,1594,2013,3,3
2012-10-19,7663136,695612,228,53,19,2012,1594,2013,3,3
2012-10-22,7688498,681824,228,53,22,2012,1591,2013,3,3
2012-10-24,7640671,685222,227,53,24,2012,1589,2013,3,3
2012-10-24,7675882,663827,227,53,24,2012,1589,2013,3,3
2012-10-25,7687872,673742,227,53,25,2012,1588,2013,3,3
2012-10-26,7652889,681514,227,53,26,2012,1587,2013,3,3
2012-10-26,7655063,684823,227,53,26,2012,1587,2013,3,3
2012-10-26,7678223,677807,227,53,26,2012,1587,2013,3,3
2012-10-28,7669228,696164,227,53,28,2012,1585,2013,3,3
2012-10-29,7669246,684994,227,53,29,2012,1584,2013,3,3
2012-11-01,7669653,668551,226,52,1,2012,1581,2013,3,3
2012-11-02,7641152,667552,226,52,2,2012,1580,2013,3,3
2012-11-02,7683663,688740,226,52,2,2012,1580,2013,3,3
2012-11-08,7680518,669271,225,52,8,2012,1574,2013,3,3
2012-11-09,7624558,710059,225,52,9,2012,1573,2013,3,3
2012-11-13,7676866,682104,225,52,13,2012,1569,2013,3,3
2012-11-16,7648447,694778,224,52,16,2012,1566,2013,3,3
2012-11-18,7685119,677877,224,52,18,2012,1564,2013,3,3
2012-11-22,7643577,696969,223,52,22,2012,1560,2013,3,3
2012-11-23,7657806,674342,223,52,23,2012,1559,2013,3,3
2012-11-23,7678335,677477,223,52,23,2012,1559,2013,3,3
2012-11-23,7686833,683792,223,52,23,2012,1559,2013,3,3
2012-11-24,7650232,693738,223,52,24,2012,1558,2013,3,3
2012-11-24,7678597,675196,223,52,24,2012,1558,2013,3,3
2012-11-25,7656080,667268,223,52,25,2012,1557,2013,3,3
2012-11-28,7665035,672515,222,52,28,2012,1554,2013,3,3
2012-11-28,7669757,668617,222,52,28,2012,1554,2013,3,3
2012-11-28,7670307,695682,222,52,28,2012,1554,2013,3,3
2012-11-30,7667995,669723,222,52,30,2012,1552,2013,3,3
2012-11-30,7672285,696149,222,52,30,2012,1552,2013,3,3
2012-12-01,7659909,682434,222,51,1,2012,1551,2013,3,3
2012-12-02,7634795,706369,222,51,2,2012,1550,2013,3,3
2012-12-02,7660179,697603,222,51,2,2012,1550,2013,3,3
2012-12-03,7648884,694967,222,51,3,2012,1549,2013,3,3
2012-12-07,7679422,680757,221,51,7,2012,1545,2013,3,3
2012-12-12,7639103,703754,220,51,12,2012,1540,2013,3,3
2012-12-13,7653258,698590,220,51,13,2012,1539,2013,3,3
2012-12-14,7671444,663159,220,51,14,2012,1538,2013,3,3
2012-12-16,7657101,689154,220,51,16,2012,1536,2013,3,3
2012-12-19,7647842,688618,219,51,19,2012,1533,2013,3,3
2012-12-19,7682014,681845,219,51,19,2012,1533,2013,3,3
2012-12-21,7634762,688620,219,51,21,2012,1531,2013,3,3
2012-12-21,7668787,664272,219,51,21,2012,1531,2013,3,3
2012-12-21,7678542,683899,219,51,21,2012,1531,2013,3,3
2012-12-22,7649023,687244,219,51,22,2012,1530,2013,3,3
2012-12-22,7663114,684097,219,51,22,2012,1530,2013,3,3
2012-12-22,7668787,664272,219,51,22,2012,1530,2013,3,3
2012-12-22,7681827,681875,219,51,22,2012,1530,2013,3,3
2012-12-22,7681867,668839,219,51,22,2012,1530,2013,3,3
2012-12-26,7635900,668052,218,51,26,2012,1526,2013,3,3
2012-12-26,7659888,684065,218,51,26,2012,1526,2013,3,3
2012-12-31,7665221,688346,218,51,31,2012,1521,2013,3,3
2012-05-26,7687820,684751,249,58,26,2012,1740,2013,3,3
2012-05-27,7645767,705464,249,58,27,2012,1739,2013,3,3
2012-05-27,7654137,689636,249,58,27,2012,1739,2013,3,3
2012-05-27,7661361,676606,249,58,27,2012,1739,2013,3,3
2012-05-27,7661982,682276,249,58,27,2012,1739,2013,3,3
2012-05-29,7671503,661919,249,58,29,2012,1737,2013,3,3
2012-05-31,7637215,687461,248,58,31,2012,1735,2013,3,3
2012-05-31,7652084,684572,248,58,31,2012,1735,2013,3,3
2012-05-31,7657921,696640,248,58,31,2012,1735,2013,3,3
2012-05-31,7670912,667700,248,58,31,2012,1735,2013,3,3
2012-06-02,7670551,668041,248,57,2,2012,1733,2013,3,3
2012-06-03,7650228,701822,248,57,3,2012,1732,2013,3,3
2012-06-03,7689280,676359,248,57,3,2012,1732,2013,3,3
2012-06-15,7679704,674625,246,57,15,2012,1720,2013,3,3
2012-06-17,7678621,673088,246,57,17,2012,1718,2013,3,3
2012-06-19,7690595,692483,246,57,19,2012,1716,2013,3,3
2012-06-20,7648290,662339,245,57,20,2012,1715,2013,3,3
2012-06-23,7638724,672616,245,57,23,2012,1712,2013,3,3
2012-06-24,7652071,683951,245,57,24,2012,1711,2013,3,3
2012-06-26,7647624,693877,245,57,26,2012,1709,2013,3,3
2012-06-29,7668092,661837,244,57,29,2012,1706,2013,3,3
2012-07-03,7648548,675774,244,56,3,2012,1702,2013,3,3
2012-07-03,7681867,668839,244,56,3,2012,1702,2013,3,3
2012-07-05,7661185,674804,243,56,5,2012,1700,2013,3,3
2012-07-09,7632699,706442,243,56,9,2012,1696,2013,3,3
2012-07-09,7651750,679156,243,56,9,2012,1696,2013,3,3
2012-07-09,7675475,681525,243,56,9,2012,1696,2013,3,3
2012-07-10,7668286,673121,243,56,10,2012,1695,2013,3,3
2012-07-11,7644959,678991,242,56,11,2012,1694,2013,3,3
2012-07-13,7655748,676937,242,56,13,2012,1692,2013,3,3
2012-07-15,7689524,682709,242,56,15,2012,1690,2013,3,3
2012-07-21,7674721,669115,241,56,21,2012,1684,2013,3,3
2012-07-22,7661848,672166,241,56,22,2012,1683,2013,3,3
2012-07-23,7644869,684100,241,56,23,2012,1682,2013,3,3
2012-07-27,7655480,698104,240,56,27,2012,1678,2013,3,3
2012-07-28,7660694,673254,240,56,28,2012,1677,2013,3,3
2012-07-28,7684449,682165,240,56,28,2012,1677,2013,3,3
2012-07-29,7675293,672420,240,56,29,2012,1676,2013,3,3
2012-07-30,7637121,689435,240,56,30,2012,1675,2013,3,3
2012-07-31,7673276,677603,240,56,31,2012,1674,2013,3,3
2012-08-01,7656439,677322,239,55,1,2012,1673,2013,3,3
2012-08-02,7636969,705874,239,55,2,2012,1672,2013,3,3
2012-08-04,7690815,678175,239,55,4,2012,1670,2013,3,3
2012-08-07,7667729,664959,239,55,7,2012,1667,2013,3,3
2012-08-08,7652641,683934,238,55,8,2012,1666,2013,3,3
2012-08-09,7638561,689073,238,55,9,2012,1665,2013,3,3
2012-08-12,7640487,704208,238,55,12,2012,1662,2013,3,3
2012-08-12,7669632,696674,238,55,12,2012,1662,2013,3,3
2012-08-19,7682937,669059,237,55,19,2012,1655,2013,3,3
2012-08-21,7627901,711088,237,55,21,2012,1653,2013,3,3
2012-08-22,7670469,694786,236,55,22,2012,1652,2013,3,3
2012-08-24,7670931,702849,236,55,24,2012,1650,2013,3,3
2012-08-25,7663754,681963,236,55,25,2012,1649,2013,3,3
2012-08-25,7681893,687261,236,55,25,2012,1649,2013,3,3
2012-08-26,7684750,675773,236,55,26,2012,1648,2013,3,3
2012-08-28,7646328,701470,236,55,28,2012,1646,2013,3,3
2012-08-28,7671802,678380,236,55,28,2012,1646,2013,3,3
2012-08-30,7655284,683306,235,55,30,2012,1644,2013,3,3
2012-08-31,7630207,705447,235,55,31,2012,1643,2013,3,3
2012-09-01,7666234,663901,235,54,1,2012,1642,2013,3,3
2012-09-02,7643545,701518,235,54,2,2012,1641,2013,3,3
2012-09-02,7659741,676112,235,54,2,2012,1641,2013,3,3
2012-09-07,7684992,675895,234,54,7,2012,1636,2013,3,3
2012-09-09,7634237,719183,234,54,9,2012,1634,2013,3,3
2012-09-10,7650903,665948,234,54,10,2012,1633,2013,3,3
2012-09-13,7639154,707569,233,54,13,2012,1630,2013,3,3
2012-09-13,7659501,679427,233,54,13,2012,1630,2013,3,3
2012-09-13,7676790,683082,233,54,13,2012,1630,2013,3,3
2012-09-14,7635110,706291,233,54,14,2012,1629,2013,3,3
2012-09-16,7659648,667989,233,54,16,2012,1627,2013,3,3
2012-09-17,7675475,681525,233,54,17,2012,1626,2013,3,3
2012-09-19,7680948,676786,232,54,19,2012,1624,2013,3,3
2012-09-20,7676816,675232,232,54,20,2012,1623,2013,3,3
2012-09-21,7658636,677336,232,54,21,2012,1622,2013,3,3
2012-09-23,7664171,697190,232,54,23,2012,1620,2013,3,3
2012-09-28,7663057,685205,231,54,28,2012,1615,2013,3,3
2012-09-28,7688916,682808,231,54,28,2012,1615,2013,3,3
2012-09-30,7650537,682622,231,54,30,2012,1613,2013,3,3
2012-09-30,7666181,665009,231,54,30,2012,1613,2013,3,3
2012-10-01,7651389,662514,231,53,1,2012,1612,2013,3,3
2012-10-01,7678217,677567,231,53,1,2012,1612,2013,3,3
2012-10-02,7660397,696419,231,53,2,2012,1611,2013,3,3
2012-10-02,7681751,677584,231,53,2,2012,1611,2013,3,3
2012-10-03,7675968,671262,230,53,3,2012,1610,2013,3,3
2012-10-05,7681751,677584,230,53,5,2012,1608,2013,3,3
2012-10-08,7650903,665948,230,53,8,2012,1605,2013,3,3
2012-10-12,7674855,686715,229,53,12,2012,1601,2013,3,3
2012-10-15,7659966,672021,229,53,15,2012,1598,2013,3,3
2012-10-17,7656878,682522,228,53,17,2012,1596,2013,3,3
2012-10-19,7640882,685927,228,53,19,2012,1594,2013,3,3
2012-10-19,7658380,689607,228,53,19,2012,1594,2013,3,3
2012-10-20,7634843,683593,228,53,20,2012,1593,2013,3,3
2012-10-20,7670300,695482,228,53,20,2012,1593,2013,3,3
2012-10-21,7663170,685323,228,53,21,2012,1592,2013,3,3
2012-10-23,7683276,667348,228,53,23,2012,1590,2013,3,3
2012-10-24,7670215,664196,227,53,24,2012,1589,2013,3,3
2012-10-25,7631246,707679,227,53,25,2012,1588,2013,3,3
2012-10-27,7669176,682142,227,53,27,2012,1586,2013,3,3
2012-10-27,7670616,687524,227,53,27,2012,1586,2013,3,3
2012-10-30,7632204,709530,227,53,30,2012,1583,2013,3,3
2012-10-30,7683132,673451,227,53,30,2012,1583,2013,3,3
2012-10-31,7638762,684607,226,53,31,2012,1582,2013,3,3
2012-11-01,7673414,667775,226,52,1,2012,1581,2013,3,3
2012-11-03,7643127,697562,226,52,3,2012,1579,2013,3,3
2012-11-04,7640347,685243,226,52,4,2012,1578,2013,3,3
2012-11-04,7641623,683381,226,52,4,2012,1578,2013,3,3
2012-11-04,7677344,677285,226,52,4,2012,1578,2013,3,3
2012-11-05,7659047,693434,226,52,5,2012,1577,2013,3,3
2012-11-07,7661527,674359,225,52,7,2012,1575,2013,3,3
2012-11-09,7657992,662699,225,52,9,2012,1573,2013,3,3
2012-11-09,7659572,689525,225,52,9,2012,1573,2013,3,3
2012-11-11,7642365,698994,225,52,11,2012,1571,2013,3,3
2012-11-12,7675312,682493,225,52,12,2012,1570,2013,3,3
2012-11-14,7681547,676393,224,52,14,2012,1568,2013,3,3
2012-11-16,7664812,673832,224,52,16,2012,1566,2013,3,3
2012-11-20,7630048,657363,224,52,20,2012,1562,2013,3,3
2012-11-21,7657885,679191,223,52,21,2012,1561,2013,3,3
2012-11-22,7676864,682050,223,52,22,2012,1560,2013,3,3
2012-11-23,7689448,681892,223,52,23,2012,1559,2013,3,3
2012-11-25,7682416,695108,223,52,25,2012,1557,2013,3,3
2012-11-26,7668365,666319,223,52,26,2012,1556,2013,3,3
2012-11-28,7671220,663793,222,52,28,2012,1554,2013,3,3
2012-11-30,7660718,669984,222,52,30,2012,1552,2013,3,3
2012-12-01,7678484,676590,222,51,1,2012,1551,2013,3,3
2012-12-02,7638648,664325,222,51,2,2012,1550,2013,3,3
2012-12-02,7644688,678664,222,51,2,2012,1550,2013,3,3
2012-12-03,7649401,661628,222,51,3,2012,1549,2013,3,3
2012-12-05,7663759,695739,221,51,5,2012,1547,2013,3,3
2012-12-05,7671297,666230,221,51,5,2012,1547,2013,3,3
2012-12-06,7656264,693781,221,51,6,2012,1546,2013,3,3
2012-12-06,7663934,671010,221,51,6,2012,1546,2013,3,3
2012-12-06,7675869,696534,221,51,6,2012,1546,2013,3,3
2012-12-07,7643962,698870,221,51,7,2012,1545,2013,3,3
2012-12-07,7648933,689982,221,51,7,2012,1545,2013,3,3
2012-12-07,7673063,663087,221,51,7,2012,1545,2013,3,3
2012-12-08,7682580,689534,221,51,8,2012,1544,2013,3,3
2012-12-09,7644054,717377,221,51,9,2012,1543,2013,3,3
2012-12-09,7671253,685802,221,51,9,2012,1543,2013,3,3
2012-12-11,7662667,661494,221,51,11,2012,1541,2013,3,3
2012-12-14,7644437,685528,220,51,14,2012,1538,2013,3,3
2012-12-14,7656778,681125,220,51,14,2012,1538,2013,3,3
2012-12-14,7667554,675851,220,51,14,2012,1538,2013,3,3
2012-12-14,7673031,671129,220,51,14,2012,1538,2013,3,3
2012-12-17,7689673,676224,220,51,17,2012,1535,2013,3,3
2012-12-19,7631535,708439,219,51,19,2012,1533,2013,3,3
2012-12-20,7657854,685093,219,51,20,2012,1532,2013,3,3
2012-12-22,7667514,675860,219,51,22,2012,1530,2013,3,3
2012-12-23,7659217,667818,219,51,23,2012,1529,2013,3,3
2012-12-25,7636104,665189,219,51,25,2012,1527,2013,3,3
2012-12-29,7662305,688735,218,51,29,2012,1523,2013,3,3
2012-05-20,7666851,692730,250,58,20,2012,1746,2013,3,3
2012-05-20,7689304,682462,250,58,20,2012,1746,2013,3,3
2012-05-21,7634019,708718,250,58,21,2012,1745,2013,3,3
2012-05-21,7654432,693708,250,58,21,2012,1745,2013,3,3
2012-05-22,7670079,667817,250,58,22,2012,1744,2013,3,3
2012-05-23,7638450,706791,249,58,23,2012,1743,2013,3,3
2012-05-27,7670120,673551,249,58,27,2012,1739,2013,3,3
2012-05-30,7644392,717706,248,58,30,2012,1736,2013,3,3
2012-05-30,7655293,675353,248,58,30,2012,1736,2013,3,3
2012-06-07,7644039,665804,247,57,7,2012,1728,2013,3,3
2012-06-11,7670210,666021,247,57,11,2012,1724,2013,3,3
2012-06-12,7659166,661930,247,57,12,2012,1723,2013,3,3
2012-06-12,7692473,671650,247,57,12,2012,1723,2013,3,3
2012-06-18,7671243,693082,246,57,18,2012,1717,2013,3,3
2012-06-21,7670436,677030,245,57,21,2012,1714,2013,3,3
2012-06-22,7655792,677357,245,57,22,2012,1713,2013,3,3
2012-06-23,7654267,701296,245,57,23,2012,1712,2013,3,3
2012-06-28,7677125,663572,244,57,28,2012,1707,2013,3,3
2012-06-28,7684195,690155,244,57,28,2012,1707,2013,3,3
2012-06-29,7657674,680680,244,57,29,2012,1706,2013,3,3
